streamer,title,link
Pikamee,【#7 DARK SOULS 3】今日こそ倒す【#天野ピカミィ / #pikamee 】,https://www.youtube.com/watch?v=USr1T-jZTfE&t=10740
Uto,Angel Shotgun Time [Apex Legends],https://www.youtube.com/watch?v=C2wXHHJzz0E&t=3720
Uto,It's a good day for exercise! [RingFit Adventure],https://www.youtube.com/watch?v=2onE06wstoM&t=4770
Uto,Playing my first Resident Evil 7!! [Resident Evil 7],https://www.youtube.com/watch?v=Wgz1Qgq63i0&t=2910
