streamer,title,link
Pikamee,【 #2 ニーアレプリカント】NieR Replicant ver.1.22474487139...【ネタバレ注意 】,https://www.youtube.com/watch?v=zNgaXpSD8Ik&t=7200
Uto,[BIOHAZARD Village] a....OBS.....E......,https://www.youtube.com/watch?v=GhEh45cZMHY&t=1920
Uto,[BIOHAZARD Village] Uto is alive~! KOWAI NE,https://www.youtube.com/watch?v=LwqBzMLhiDk&t=9960
