streamer,title,link
Elira,【LETS CHAT!】 I can't stop talking about anime recently 【NIJISANJI EN | Elira Pendora】,https://www.youtube.com/watch?v=0W7U0NR3u_I&t=8550
Finana,【GTA V: STORY】 [P4] TREVOR PLEASE 【NIJISANJI EN | Finana Ryugu】|「LazuLight」,https://www.youtube.com/watch?v=tCMjzBFL0qw&t=13260
Selen,【TITANFALL 2】Campaign big robot time【NIJISANJI EN | Selen Tatsuki】,https://www.youtube.com/watch?v=n9kNzqUyfE8&t=8700
