streamer,title,link
Uto,お正月に初詣に行くための神社作り！Build a new year shrine⛩[Minecraft],https://www.youtube.com/watch?v=6HfSurjAlFc&t=6150
Uto,英会話を学ぶ！Learn English conversation✨,https://www.youtube.com/watch?v=n9GB7KFljUw&t=4440
Uto,そろそろ英語だけの配信をしたい！I want to stream in English as soon as possible!,https://www.youtube.com/watch?v=M3e1UmL8GRg&t=8670
