streamer,title,link
Finana,【DEAD BY DAYLIGHT (SURVIVOR)】 RESIDENT EVIL DLC! 【NIJISANJI EN | Finana Ryugu】|「LazuLight」,https://www.youtube.com/watch?v=N2dtyN2YwCM&t=8910
Pikamee,【Ironmouse Vshojo】COLLAB DAYO!【#天野ピカミィ / #pikamee 】,https://www.youtube.com/watch?v=70dx3mfgdpg&t=6420
