streamer,title,link
Finana,【THE MEDIUM】 [ENDING] THE RED HOUSE 【NIJISANJI EN | Finana Ryugu】|「LazuLight」,https://www.youtube.com/watch?v=EBoXwox39ao&t=16020
Pikamee,【Mario Kart DX8】Below 10th place = STREAM IS DONE【#天野ピカミィ / #pikamee 】,https://www.youtube.com/watch?v=HEUn-_Q5huU&t=480
Pikamee,【Minecraft】HELP【#天野ピカミィ / #pikamee 】,https://www.youtube.com/watch?v=S-DR76ZfRVM&t=7860
