streamer,title,link
Pikamee,【Cuphead】REVENGE【#天野ピカミィ / #pikamee 】,https://www.youtube.com/watch?v=WobtaKVZCoo&t=1200
Petra,【INTRO 2.0】my debut content but with more fangirling【NIJISANJI EN | Petra Gurin】,https://www.youtube.com/watch?v=rspYFbga9PY&t=2310
Petra,【ONE HAND CLAPPING】so i can sing to win????【NIJISANJI EN | Petra Gurin】,https://www.youtube.com/watch?v=krumqEktcAE&t=570
Uto,"[COLLABO] Something Drawing with Nabi,Mana",https://www.youtube.com/watch?v=ifNHAVDUuy8&t=3570
