streamer,title,link
Tomoshika,【STUDEY ENGLISH】Duolingoから毎日メールくる【VOMS/緋笠トモシカ】,https://www.youtube.com/watch?v=Zmexp2m3OLs&t=3630
Tomoshika,【STUDEY ENGLISH】毎日続けようと思ってたのに…【VOMS/緋笠トモシカ】,https://www.youtube.com/watch?v=gO-qhzo_-cY&t=1080
Uto,It's a good day for exercise! [RingFit Adventure],https://www.youtube.com/watch?v=2onE06wstoM&t=1410
Uto,Playing my first Resident Evil 7!! [Resident Evil 7],https://www.youtube.com/watch?v=Wgz1Qgq63i0&t=10140
