streamer,title,link
Lulu,【The White Door / ホワイトドア】わたしはだれだ・・・？？【鈴原るる/にじさんじ】,https://www.youtube.com/watch?v=NK0AZgwDd-Q&t=2640
Pomu,"【FIX IT, POMU!!】Wise Fairy Life Advice + Free Talk~【NIJISANJI EN | Pomu Rainpuff】",https://www.youtube.com/watch?v=F2pVlr0_2x4&t=360
Uto,I'll teach you some simple kanji!,https://www.youtube.com/watch?v=Ia65wNSHLL4&t=2250
