streamer,title,link
Lulu,【モンスターハンターライズ(MHRise)】★7解放されるまでクエるるｒｒ…ｯ！！！！【鈴原るる/にじさんじ】,https://www.youtube.com/watch?v=57Q71STU5hY&t=4080
Lulu,【アンチャーテッド3】サリーを救えｯｯ…！！！！【鈴原るる/にじさんじ】,https://www.youtube.com/watch?v=YbxNSk59Qis&t=6960
Lulu,【アンチャーテッド3】アトランティスｯ…！！！！【鈴原るる/にじさんじ】,https://www.youtube.com/watch?v=1PDessY2S9w&t=6420
